	word	zstat	pvalue	f1_count	f2_count
124	correctly	-1.1075986853866262	0.8659824142785812	0	1
125	consequence	-1.1075986853866262	0.8659824142785812	0	1
126	often	-1.1075986853866262	0.8659824142785812	0	1
127	equipment	-1.1075986853866262	0.8659824142785812	0	1
128	worker	-1.1075986853866262	0.8659824142785812	0	1
129	drug	-1.1075986853866262	0.8659824142785812	0	1
130	come	-1.1075986853866262	0.8659824142785812	0	1
131	quo	-1.1075986853866262	0.8659824142785812	0	1
132	credential	-1.1075986853866262	0.8659824142785812	0	1
133	complication	-1.1075986853866262	0.8659824142785812	0	1
134	bus	-1.1075986853866262	0.8659824142785812	0	1
135	annoying	-1.1075986853866262	0.8659824142785812	0	1
136	identified	-1.1075986853866262	0.8659824142785812	0	1
137	moment	-1.1075986853866262	0.8659824142785812	0	1
138	howeve	-1.1075986853866262	0.8659824142785812	0	1
139	look	-1.1075986853866262	0.8659824142785812	0	1
140	capacity	-1.1075986853866262	0.8659824142785812	0	1
141	know	-1.1075986853866262	0.8659824142785812	0	1
142	deal	-1.1075986853866262	0.8659824142785812	0	1
143	save	-1.1075986853866262	0.8659824142785812	0	1
144	order	-1.1075986853866262	0.8659824142785812	0	1
145	mild	-1.1075986853866262	0.8659824142785812	0	1
146	etc	-1.1075986853866262	0.8659824142785812	0	1
147	add	-1.1075986853866262	0.8659824142785812	0	1
148	feel	-1.1075986853866262	0.8659824142785812	0	1
149	original	-1.1075986853866262	0.8659824142785812	0	1
150	rejected	-1.1075986853866262	0.8659824142785812	0	1
151	whatever	-1.1075986853866262	0.8659824142785812	0	1
152	prevent	-1.1075986853866262	0.8659824142785812	0	1
153	big	-1.1075986853866262	0.8659824142785812	0	1
154	status	-1.1075986853866262	0.8659824142785812	0	1
155	problem	-1.1075986853866262	0.8659824142785812	0	1
156	schedule	-1.1075986853866262	0.8659824142785812	0	1
157	data	-1.1075986853866262	0.8659824142785812	0	1
158	restricted	-1.1075986853866262	0.8659824142785812	0	1
159	already	-1.1075986853866262	0.8659824142785812	0	1
160	log	-1.1075986853866262	0.8659824142785812	0	1
161	private	-1.1075986853866262	0.8659824142785812	0	1
162	security	-1.1075986853866262	0.8659824142785812	0	1
163	right	-1.1075986853866262	0.8659824142785812	0	1
164	least	-1.1075986853866262	0.8659824142785812	0	1
